BCL2	ESR1	0.6602154170944903
ALPL	ESR1	-0.3543465828688907
HMOX1	ESR1	-0.1283732591227522
MMP14	ESR1	0.015267116907194634
HBA1	ESR1	0.19427857736446558
HLA-DRA	ESR1	-0.32944661873494396
KIT	ESR1	-0.15099160433649444
GLA	ESR1	0.12451317758458524
PLAU	ESR1	-0.2283945065572668
CTSK	ESR1	-0.052291555424558135
ABCA3	ESR1	0.577014889774219
GLI3	ESR1	0.4755166621985708
KCNN4	ESR1	-0.5885070895778367
FCGR3A	ESR1	-0.32261992520453175
LRP2	ESR1	0.45341367255779175
DKK1	ESR1	-0.3279735809443801
ACP5	ESR1	-0.019207502992626663
AGT	ESR1	0.12438019443190743
HLA-DQA1	HLA-DRB1	0.4601139469831875
ESR1	HLA-DRB1	-0.06616554815690248
HLA-DRB1	HLA-DRB1	1.0
CA12	HLA-DRB1	-0.045200844496321
HLA-A	HLA-DRB1	0.10815090104439905
PROM1	HLA-DRB1	0.019528978976116076
EEF1A2	HLA-DRB1	-0.06976510024821589
MMP1	HLA-DRB1	0.0991974437598478
ACTG2	HLA-DRB1	-0.0752141603760711
GATA3	HLA-DRB1	-0.07010736753882138
CNTNAP2	HLA-DRB1	-0.04431043008595677
COL11A1	HLA-DRB1	0.047568518926827286
FGFR3	HLA-DRB1	-0.1519756740192507
COL2A1	HLA-DRB1	-0.018304843187530416
COMP	HLA-DRB1	-0.07797755667893232
AKR1C2	HLA-DRB1	-0.02998888556847497
CP	HLA-DRB1	-0.007849961104659953
MMP9	HLA-DRB1	0.19482342581512335
ATP6V1B1	HLA-DRB1	0.14559224515679858
C4B	HLA-DRB1	-0.009980755067212787
COL1A1	HLA-DRB1	0.04590672185815712
SERPINA1	HLA-DRB1	-0.010682425591857203
C4A	HLA-DRB1	0.004699854360634261
FOLR1	HLA-DRB1	-0.0020803331852272482
CA2	HLA-DRB1	0.02669707284855452
MYH11	HLA-DRB1	-0.08715165937998254
CRYAB	HLA-DRB1	-0.040444398631209424
FOS	HLA-DRB1	-0.06625292013330816
SLC40A1	HLA-DRB1	0.0514712458955358
SCNN1A	HLA-DRB1	-0.03847926460429912
CCND1	HLA-DRB1	-0.08716654755889199
CDH1	HLA-DRB1	0.027111333751888653
PHGDH	HLA-DRB1	0.08784463689359771
ALB	HLA-DRB1	-0.025693492631424564
PLAT	HLA-DRB1	-0.14412884086708827
GJA1	HLA-DRB1	0.06048426382999476
HBB	HLA-DRB1	-0.04554112938321714
FGB	HLA-DRB1	0.036324414437067944
MAOA	HLA-DRB1	-0.11009232215120326
ERBB2	HLA-DRB1	-0.09969221858042662
SLC9A3R1	HLA-DRB1	-0.1486836713236637
COL4A5	HLA-DRB1	-0.06556115948161213
CD36	HLA-DRB1	-0.054596315703493194
KYNU	HLA-DRB1	0.060700771746152626
LAMB3	HLA-DRB1	-0.041046525078563385
COL5A1	HLA-DRB1	0.03628255583855021
TAP1	HLA-DRB1	0.17194161389968785
LIPE	HLA-DRB1	-0.13573069394732537
HBA2	HLA-DRB1	-0.05755899265561715
CDH3	HLA-DRB1	0.05270214821347659
HLA-B	HLA-DRB1	0.24340460596470184
LPL	HLA-DRB1	-0.06885806909250766
PON3	HLA-DRB1	0.021548038523153814
TNC	HLA-DRB1	-0.00160200948426722
CD3E	HLA-DRB1	0.08935036417090683
COL12A1	HLA-DRB1	0.03587963142090094
DCN	HLA-DRB1	-0.06557416508381902
A2M	HLA-DRB1	0.0918673637741157
ELOVL5	HLA-DRB1	-0.09994584796823316
TOP2A	HLA-DRB1	0.0269271646790755
FN1	HLA-DRB1	0.09202945796129297
COL5A2	HLA-DRB1	0.0794899533208917
HGD	HLA-DRB1	-0.10042359529723187
AR	HLA-DRB1	-0.07621607825543465
TF	HLA-DRB1	0.05363216252790776
GAMT	HLA-DRB1	-0.12249730875799718
FBP1	HLA-DRB1	-0.010669773457752585
CD79A	HLA-DRB1	0.021234312691058865
COL6A1	HLA-DRB1	0.08986903546748548
APOE	HLA-DRB1	0.1964148412382184
MMP2	HLA-DRB1	0.1410626009643099
HSPB1	HLA-DRB1	-0.07356470907640289
ABCC8	HLA-DRB1	0.07606253744152316
LCK	HLA-DRB1	0.0536062345597289
COL1A2	HLA-DRB1	0.08172694849876938
C1QA	HLA-DRB1	0.195426474014364
RARA	HLA-DRB1	-0.0315822439759104
ENPP1	HLA-DRB1	-0.11154874140083178
CYP1B1	HLA-DRB1	-0.051625062337318645
CLDN1	HLA-DRB1	-0.06986081686672198
CD3D	HLA-DRB1	0.06908522014983023
NCF1	HLA-DRB1	0.0772602725686947
BCL2	HLA-DRB1	-0.043428419674786625
ALPL	HLA-DRB1	0.05375823179774076
HMOX1	HLA-DRB1	0.19943698979078217
MMP14	HLA-DRB1	-0.024968415316190914
HBA1	HLA-DRB1	-0.05013947385755986
HLA-DRA	HLA-DRB1	0.19894908709150022
KIT	HLA-DRB1	0.08767976874792893
GLA	HLA-DRB1	-0.01610920058728707
PLAU	HLA-DRB1	0.08524056462714404
CTSK	HLA-DRB1	0.08342142173183716
ABCA3	HLA-DRB1	-0.04073662181539774
GLI3	HLA-DRB1	0.018942074408482765
KCNN4	HLA-DRB1	-0.015241548827293788
FCGR3A	HLA-DRB1	0.22758363777156715
LRP2	HLA-DRB1	-0.023718642746741136
DKK1	HLA-DRB1	0.0683162985088799
ACP5	HLA-DRB1	0.18933648622225005
AGT	HLA-DRB1	0.09372648705405545
HLA-DQA1	CA12	-0.014967404936890288
ESR1	CA12	0.8208375312039075
HLA-DRB1	CA12	-0.045200844496320995
CA12	CA12	1.0
HLA-A	CA12	-0.08153816361786238
PROM1	CA12	-0.5325689196511353
EEF1A2	CA12	0.4994655304965313
MMP1	CA12	-0.29481482896843686
ACTG2	CA12	-0.2381136803924641
GATA3	CA12	0.81048533423516
CNTNAP2	CA12	0.2869507354011108
COL11A1	CA12	0.1835301057719796
FGFR3	CA12	0.43095622938190703
COL2A1	CA12	-0.05970876473891299
COMP	CA12	0.3934372187836726
AKR1C2	CA12	-0.09803974933350912
CP	CA12	-0.3481313899337486
MMP9	CA12	-0.29326864704317457
ATP6V1B1	CA12	0.1742982901705082
C4B	CA12	0.5670203723084308
COL1A1	CA12	0.3869796158181981
SERPINA1	CA12	0.06518075256735924
C4A	CA12	0.5360927932987655
FOLR1	CA12	-0.4199816495538721
CA2	CA12	0.19817412756068456
MYH11	CA12	0.1899206486036988
CRYAB	CA12	-0.3203756311117487
FOS	CA12	0.32111251327566454
SLC40A1	CA12	0.42552590385959843
SCNN1A	CA12	0.6800282350414669
CCND1	CA12	0.5451331354623115
CDH1	CA12	0.1202769954684222
PHGDH	CA12	-0.454993804003064
ALB	CA12	0.06457095556043434
PLAT	CA12	0.41259143842445434
GJA1	CA12	0.29045521809625413
HBB	CA12	0.1444390492756132
FGB	CA12	-0.05973159717524094
MAOA	CA12	0.2915862606614087
ERBB2	CA12	-0.023116698012884237
SLC9A3R1	CA12	0.38797445437522005
COL4A5	CA12	0.5247341450271097
CD36	CA12	0.0712994175780183
KYNU	CA12	-0.40845202983404694
LAMB3	CA12	-0.10141045786959393
COL5A1	CA12	0.32066317439698355
TAP1	CA12	-0.4399056148588779
LIPE	CA12	0.24032066491965237
HBA2	CA12	0.11476429359711529
CDH3	CA12	-0.5816720015830061
HLA-B	CA12	-0.2827770232522214
LPL	CA12	-0.06344889578663565
PON3	CA12	-0.03599378930630912
TNC	CA12	-0.04333462365501426
CD3E	CA12	-0.4366794439327167
COL12A1	CA12	0.3074582662116477
DCN	CA12	0.2475480972977348
A2M	CA12	-0.289940566503969
ELOVL5	CA12	0.5803570328767473
TOP2A	CA12	-0.2622214135817757
FN1	CA12	0.16179056878642814
COL5A2	CA12	0.25047137809840964
HGD	CA12	0.28862806133709323
AR	CA12	0.7225647813445095
TF	CA12	-0.18937299351834483
GAMT	CA12	0.6019643267836114
FBP1	CA12	0.6151408386329121
CD79A	CA12	-0.46158517547293554
COL6A1	CA12	0.18751914761177593
APOE	CA12	-0.2097898328882732
MMP2	CA12	0.17453975403480212
HSPB1	CA12	0.33611850940198923
ABCC8	CA12	0.44263816018412794
LCK	CA12	-0.4926727968772759
COL1A2	CA12	0.2817248748044129
C1QA	CA12	-0.47228083879561433
RARA	CA12	0.48037917844915373
ENPP1	CA12	0.5366622150212735
CYP1B1	CA12	-0.33317206922909165
CLDN1	CA12	-0.1947857286006289
CD3D	CA12	-0.4763816659611422
NCF1	CA12	-0.45234628460153076
BCL2	CA12	0.5670860258619622
ALPL	CA12	-0.2950954139403468
HMOX1	CA12	-0.09659650352025319
MMP14	CA12	0.20865432313722218
HBA1	CA12	0.10720617882424151
HLA-DRA	CA12	-0.30884441339622737
KIT	CA12	-0.1647824827143704
GLA	CA12	0.23981263636310682
PLAU	CA12	-0.033523640548292453
CTSK	CA12	0.15051774589214764
ABCA3	CA12	0.49201832472317797
GLI3	CA12	0.641735828084115
KCNN4	CA12	-0.6603929120169115
FCGR3A	CA12	-0.32512922915005815
LRP2	CA12	0.3616132855657802
DKK1	CA12	-0.2796333898111035
ACP5	CA12	-0.03570966644295174
AGT	CA12	0.15378294949416396
HLA-DQA1	HLA-A	-0.012948276521008217
ESR1	HLA-A	-0.004667199927886655
HLA-DRB1	HLA-A	0.10815090104439903
CA12	HLA-A	-0.08153816361786238
HLA-A	HLA-A	1.0
PROM1	HLA-A	-0.14238439884850515
EEF1A2	HLA-A	0.04421551014833791
MMP1	HLA-A	0.02062607298953036
ACTG2	HLA-A	-0.10636642232181265
GATA3	HLA-A	0.05630759483523093
CNTNAP2	HLA-A	-0.01732280516953396
COL11A1	HLA-A	-0.0056999962738542
FGFR3	HLA-A	-0.0398265031683347
COL2A1	HLA-A	-0.0257445553698297
COMP	HLA-A	-0.10670404411688741
AKR1C2	HLA-A	0.004022187293342918
CP	HLA-A	0.11221495421426578
MMP9	HLA-A	0.14879095136894563
ATP6V1B1	HLA-A	0.025533558816327278
C4B	HLA-A	0.03972323325749184
COL1A1	HLA-A	-0.01603585394197494
SERPINA1	HLA-A	0.10947436069933138
C4A	HLA-A	0.07093455532096805
FOLR1	HLA-A	-0.020010859069442385
CA2	HLA-A	0.05402288811610502
MYH11	HLA-A	-0.11628405435439207
CRYAB	HLA-A	-0.06977658493984756
FOS	HLA-A	-0.09170033619040162
SLC40A1	HLA-A	-0.020455474344162786
SCNN1A	HLA-A	-0.12217985597192124
CCND1	HLA-A	-0.03360175145951807
CDH1	HLA-A	0.012571680318424289
PHGDH	HLA-A	0.024255141098299574
ALB	HLA-A	-0.07836190249123531
PLAT	HLA-A	-0.06797801607951791
GJA1	HLA-A	0.04184380605010271
HBB	HLA-A	-0.03179866009759028
FGB	HLA-A	0.08749184928706868
MAOA	HLA-A	-0.06796052225246144
ERBB2	HLA-A	-0.04412576073571031
SLC9A3R1	HLA-A	-0.045969869877350654
COL4A5	HLA-A	0.005332671102828885
CD36	HLA-A	-0.0014536508549641573
KYNU	HLA-A	0.11900803083093574
LAMB3	HLA-A	-0.012024716431398783
COL5A1	HLA-A	-0.038602611633672894
TAP1	HLA-A	0.2748552026705358
LIPE	HLA-A	-0.1184472561640881
HBA2	HLA-A	-0.02707695230599028
CDH3	HLA-A	-0.024440474820865105
HLA-B	HLA-A	0.405210471855731
LPL	HLA-A	-0.050178053974548165
PON3	HLA-A	-0.048326746234664666
TNC	HLA-A	0.13109748418998673
CD3E	HLA-A	0.21156121445858878
COL12A1	HLA-A	0.019873952673484553
DCN	HLA-A	0.01624217093992042
A2M	HLA-A	0.15353367526953646
ELOVL5	HLA-A	-0.026539175034318015
TOP2A	HLA-A	0.015388801035355249
FN1	HLA-A	0.004848609339177395
COL5A2	HLA-A	-0.05263974813424515
HGD	HLA-A	-0.006025297523325387
AR	HLA-A	-0.08337184776536744
TF	HLA-A	-0.03194541149192456
GAMT	HLA-A	-0.03221006506737367
FBP1	HLA-A	-0.03023287900039939
CD79A	HLA-A	0.15638519153862165
COL6A1	HLA-A	-0.02985440359438133
APOE	HLA-A	0.18994248648710887
MMP2	HLA-A	0.03184413743661201
HSPB1	HLA-A	0.07653866604494897
ABCC8	HLA-A	0.01648387339270684
LCK	HLA-A	0.17373999771187976
COL1A2	HLA-A	-0.03722709129859102
C1QA	HLA-A	0.25104132535337587
RARA	HLA-A	0.02589832834948496
ENPP1	HLA-A	0.07073941864668211
CYP1B1	HLA-A	0.04185341837957281
CLDN1	HLA-A	-0.1502369962064165
CD3D	HLA-A	0.19086058404550632
NCF1	HLA-A	0.14971034195619573
BCL2	HLA-A	0.03803481652218964
ALPL	HLA-A	0.036433068041942705
HMOX1	HLA-A	0.1673041079134445
MMP14	HLA-A	-0.04302061472378495
HBA1	HLA-A	-0.020014585972873356
HLA-DRA	HLA-A	0.22972476522463223
KIT	HLA-A	-0.07500145413939298
GLA	HLA-A	-0.07976811639541925
PLAU	HLA-A	-0.022919395828798705
CTSK	HLA-A	0.018409137195232003
ABCA3	HLA-A	-0.08387262294758967
GLI3	HLA-A	-0.01377906647600778
KCNN4	HLA-A	-0.007435062184757432
FCGR3A	HLA-A	0.24695234110105943
LRP2	HLA-A	-0.015447532137749938
DKK1	HLA-A	-0.11320692888103441
ACP5	HLA-A	0.19264573920779166
AGT	HLA-A	0.017744787152029675
HLA-DQA1	PROM1	-0.04393778403349166
ESR1	PROM1	-0.5666590514575056
HLA-DRB1	PROM1	0.01952897897611608
CA12	PROM1	-0.5325689196511352
HLA-A	PROM1	-0.14238439884850515
PROM1	PROM1	1.0
EEF1A2	PROM1	-0.4775478385204764
MMP1	PROM1	0.13883041403435645
ACTG2	PROM1	0.46352083709477476
GATA3	PROM1	-0.5208850749325439
CNTNAP2	PROM1	-0.18805648209391224
COL11A1	PROM1	-0.16386671424029478
FGFR3	PROM1	-0.39841456245058426
COL2A1	PROM1	0.04128707875284296
COMP	PROM1	-0.22820150129986994
AKR1C2	PROM1	0.09346622038517417
CP	PROM1	0.3457135392866467
MMP9	PROM1	0.02740805177372698
ATP6V1B1	PROM1	-0.0731957054183728
C4B	PROM1	-0.24729684831747922
COL1A1	PROM1	-0.16314261781673764
SERPINA1	PROM1	-0.027528861622933366
C4A	PROM1	-0.2260306155620162
FOLR1	PROM1	0.5288855082911011
CA2	PROM1	-0.09120031205576569
MYH11	PROM1	0.17582365994359608
CRYAB	PROM1	0.4893635186148123
FOS	PROM1	-0.07096026838814078
SLC40A1	PROM1	-0.05643626338532897
SCNN1A	PROM1	-0.346660105374957
CCND1	PROM1	-0.3633124204317215
CDH1	PROM1	-0.05487389679053886
PHGDH	PROM1	0.35310818871711375
ALB	PROM1	0.1494659098709799
PLAT	PROM1	-0.2044277583762287
GJA1	PROM1	-0.13227197481723402
HBB	PROM1	-0.09504351302877374
FGB	PROM1	0.11755721210750197
MAOA	PROM1	-0.15784247779452415
ERBB2	PROM1	-0.05182840981726616
SLC9A3R1	PROM1	-0.39982052422294145
COL4A5	PROM1	-0.17373308457148695
CD36	PROM1	0.04453441830237368
KYNU	PROM1	0.2733419396101186
LAMB3	PROM1	0.29432897183933765
COL5A1	PROM1	-0.12252254560636712
TAP1	PROM1	0.14381280429855645
LIPE	PROM1	-0.13318407976831895
HBA2	PROM1	-0.09318097158932663
CDH3	PROM1	0.524056625034606
HLA-B	PROM1	0.07066115231467487
LPL	PROM1	0.12297220210226789
PON3	PROM1	-0.0031941238815589483
TNC	PROM1	0.17840963779637725
CD3E	PROM1	0.16052972678556293
COL12A1	PROM1	-0.11234479381021628
DCN	PROM1	0.06529948908487239
A2M	PROM1	0.31759263390000003
ELOVL5	PROM1	-0.16665090051060016
TOP2A	PROM1	0.03321150389564456
FN1	PROM1	-0.05832358381135998
COL5A2	PROM1	-0.05596767855965095
HGD	PROM1	-0.19837319665116104
AR	PROM1	-0.4126040805817137
TF	PROM1	0.3066942323903068
GAMT	PROM1	-0.45432316205575674
FBP1	PROM1	-0.47495207590988897
CD79A	PROM1	0.17276094549318574
COL6A1	PROM1	-0.04280703457942189
APOE	PROM1	-0.042579578123423285
MMP2	PROM1	0.04670554082761367
HSPB1	PROM1	-0.45347148808478427
ABCC8	PROM1	-0.3076730507351867
LCK	PROM1	0.18596694857733673
COL1A2	PROM1	-0.12795891065596648
C1QA	PROM1	0.12881604058221197
RARA	PROM1	-0.43381181502754695
ENPP1	PROM1	-0.29103068788079195
CYP1B1	PROM1	0.39036748903629487
CLDN1	PROM1	0.357720732587594
CD3D	PROM1	0.16285712355373194
NCF1	PROM1	0.14902335684187745
BCL2	PROM1	-0.3633066629041339
ALPL	PROM1	0.30024301413374505
HMOX1	PROM1	-0.09918812913695436
MMP14	PROM1	-0.05404069856305134
HBA1	PROM1	-0.07883183024486241
HLA-DRA	PROM1	0.18891189759024182
KIT	PROM1	0.48735367733294954
GLA	PROM1	-0.08297212120924623
PLAU	PROM1	0.06025890094797839
CTSK	PROM1	0.015523900353788877
ABCA3	PROM1	-0.31728930282213264
GLI3	PROM1	-0.29878120964276056
KCNN4	PROM1	0.5540507076971886
FCGR3A	PROM1	0.1047911365394222
LRP2	PROM1	-0.1068223016126472
DKK1	PROM1	0.387782315756654
ACP5	PROM1	-0.10568130967167387
AGT	PROM1	-0.011931225502652139
HLA-DQA1	EEF1A2	-0.041803563293102315
ESR1	EEF1A2	0.5074982294434918
HLA-DRB1	EEF1A2	-0.06976510024821589
CA12	EEF1A2	0.4994655304965313
HLA-A	EEF1A2	0.044215510148337904
PROM1	EEF1A2	-0.47754783852047644
EEF1A2	EEF1A2	1.0
MMP1	EEF1A2	-0.03963089909383472
ACTG2	EEF1A2	-0.17653593844265936
GATA3	EEF1A2	0.538798151537907
CNTNAP2	EEF1A2	0.1587661537135907
COL11A1	EEF1A2	0.27302793227191224
FGFR3	EEF1A2	0.30775174227628205
COL2A1	EEF1A2	0.04776702401425204
COMP	EEF1A2	0.330914258792279
AKR1C2	EEF1A2	-0.026872735407890862
CP	EEF1A2	-0.1335393929241818
MMP9	EEF1A2	-0.12320217106221658
ATP6V1B1	EEF1A2	0.2729731108947861
C4B	EEF1A2	0.2719991081448308
COL1A1	EEF1A2	0.2694751342403135
SERPINA1	EEF1A2	0.12113484832469212
C4A	EEF1A2	0.24610872637656514
FOLR1	EEF1A2	-0.3072558557631602
CA2	EEF1A2	0.04836758964984575
MYH11	EEF1A2	0.07046227294025688
CRYAB	EEF1A2	-0.18756927054320705
FOS	EEF1A2	0.14611918812726982
SLC40A1	EEF1A2	0.1008164785632546
SCNN1A	EEF1A2	0.4484213083237981
CCND1	EEF1A2	0.4563597083209114
CDH1	EEF1A2	0.2959197002693439
PHGDH	EEF1A2	-0.3015445954974132
ALB	EEF1A2	-0.12621705112295564
PLAT	EEF1A2	0.3667254892812964
GJA1	EEF1A2	0.18002496927664177
HBB	EEF1A2	0.011522118317345028
FGB	EEF1A2	0.03492984360707562
MAOA	EEF1A2	0.1484449759489417
ERBB2	EEF1A2	0.09338620779942772
SLC9A3R1	EEF1A2	0.41397725776742067
COL4A5	EEF1A2	0.27603247346285176
CD36	EEF1A2	-0.011381312663184965
KYNU	EEF1A2	-0.11064078163729645
LAMB3	EEF1A2	-0.041384981136491
COL5A1	EEF1A2	0.2737886670402571
TAP1	EEF1A2	-0.3103760012260162
LIPE	EEF1A2	0.0918609340593295
HBA2	EEF1A2	0.026267552015562936
CDH3	EEF1A2	-0.27909473768745297
HLA-B	EEF1A2	-0.12689005642461895
LPL	EEF1A2	-0.08338160619291873
PON3	EEF1A2	0.013220316213476458
TNC	EEF1A2	0.025935775731652858
CD3E	EEF1A2	-0.3447603522694867
COL12A1	EEF1A2	0.26594880729537024
DCN	EEF1A2	0.04834745075679066
A2M	EEF1A2	-0.21982316690948886
ELOVL5	EEF1A2	0.2843048648704134
TOP2A	EEF1A2	-0.09623591676435768
FN1	EEF1A2	0.21267340393899567
